epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
19,2020-05-06,12,SP,Holambra,3519055,city,4,26.79169,2,0,0,0.0,14930,False,False
19,2020-05-06,48,SP,Hortolândia,3519071,city,66,28.58987,26,3,0,0.0455,230851,False,False
19,2020-05-06,1,SP,Iacanga,3519105,city,1,8.53971,1,0,0,0.0,11710,False,False
19,2020-05-06,6,SP,Ibaté,3519303,city,4,11.39471,1,0,0,0.0,35104,False,False
19,2020-05-06,26,SP,Ibirá,3519402,city,2,16.13814,0,0,0,0.0,12393,False,False
19,2020-05-06,2,SP,Ibirarema,3519501,city,1,12.89823,0,0,0,0.0,7753,False,False
19,2020-05-06,7,SP,Ibitinga,3519600,city,2,3.3315,1,0,0,0.0,60033,False,False
19,2020-05-06,30,SP,Ibiúna,3519709,city,9,11.41003,2,1,0,0.1111,78878,False,False
19,2020-05-06,18,SP,Iepê,3519907,city,1,12.2564,0,1,0,1.0,8159,False,False
19,2020-05-06,10,SP,Igaraçu do Tietê,3520004,city,6,24.31709,1,0,0,0.0,24674,False,False
19,2020-05-06,22,SP,Igarapava,3520103,city,1,3.28601,0,0,0,0.0,30432,False,False
19,2020-05-06,24,SP,Igaratá,3520202,city,17,178.30921,4,0,0,0.0,9534,False,False
19,2020-05-06,19,SP,Iguape,3520301,city,11,35.64831,1,0,0,0.0,30857,False,False
19,2020-05-06,28,SP,Ilhabela,3520400,city,8,22.87675,1,0,0,0.0,34970,False,False
19,2020-05-06,31,SP,Ilha Comprida,3520426,city,15,134.33638,0,1,0,0.0667,11166,False,False
19,2020-05-06,20,SP,Ilha Solteira,3520442,city,3,11.24185,0,0,0,0.0,26686,False,False
19,2020-05-06,49,SP,Importados/Indefinidos,,city,0,,0,0,0,0.0,,False,False
19,2020-05-06,36,SP,Indaiatuba,3520509,city,33,13.11465,3,4,0,0.1212,251627,False,False
19,2020-05-06,3,SP,Iperó,3521002,city,1,2.69302,0,0,0,0.0,37133,False,False
19,2020-05-06,43,SP,Iracemápolis,3521408,city,13,53.64143,1,0,0,0.0,24235,False,False
19,2020-05-06,1,SP,Irapuru,3521606,city,3,36.17073,3,0,0,0.0,8294,False,False
19,2020-05-06,6,SP,Itaí,3521804,city,1,3.68664,0,0,0,0.0,27125,False,False
19,2020-05-06,12,SP,Itajobi,3521903,city,6,39.31333,0,1,0,0.1667,15262,False,False
19,2020-05-06,36,SP,Itanhaém,3522109,city,18,17.67895,0,2,0,0.1111,101816,False,False
19,2020-05-06,37,SP,Itapecerica da Serra,3522208,city,150,85.3762,13,12,0,0.08,175693,False,False
19,2020-05-06,32,SP,Itapetininga,3522307,city,25,15.25311,3,1,0,0.04,163901,False,False
19,2020-05-06,28,SP,Itapeva,3522406,city,18,19.07709,6,0,0,0.0,94354,False,False
19,2020-05-06,38,SP,Itapevi,3522505,city,160,67.31174,10,21,2,0.1313,237700,False,False
19,2020-05-06,33,SP,Itapira,3522604,city,19,25.41024,0,3,0,0.1579,74773,False,False
19,2020-05-06,1,SP,Itapuí,3522901,city,1,7.14694,1,0,0,0.0,13992,False,False
19,2020-05-06,1,SP,Itapura,3523008,city,1,20.3832,1,0,0,0.0,4906,False,False
19,2020-05-06,37,SP,Itaquaquecetuba,3523107,city,169,45.57455,23,20,3,0.1183,370821,False,False
19,2020-05-06,35,SP,Itararé,3523206,city,3,5.94024,0,0,0,0.0,50503,False,False
19,2020-05-06,14,SP,Itariri,3523305,city,3,17.20578,0,0,0,0.0,17436,False,False
19,2020-05-06,30,SP,Itatiba,3523404,city,14,11.58384,3,1,0,0.0714,120858,False,False
19,2020-05-06,28,SP,Itatinga,3523503,city,3,14.49485,2,0,0,0.0,20697,False,False
19,2020-05-06,13,SP,Itirapina,3523602,city,1,5.50752,0,0,0,0.0,18157,False,False
19,2020-05-06,1,SP,Itobi,3523800,city,1,12.75348,1,0,0,0.0,7841,False,False
19,2020-05-06,35,SP,Itu,3523909,city,22,12.64811,1,3,0,0.1364,173939,False,False
19,2020-05-06,38,SP,Itupeva,3524006,city,8,13.0608,4,2,0,0.25,61252,False,False
19,2020-05-06,10,SP,Ituverava,3524105,city,1,2.39097,0,0,0,0.0,41824,False,False
19,2020-05-06,15,SP,Jaborandi,3524204,city,2,28.86419,0,0,0,0.0,6929,False,False
19,2020-05-06,34,SP,Jaboticabal,3524303,city,17,22.00277,0,5,0,0.2941,77263,False,False
19,2020-05-06,29,SP,Jacareí,3524402,city,44,18.83062,5,4,1,0.0909,233662,False,False
19,2020-05-06,28,SP,Jaci,3524501,city,18,254.70497,3,0,0,0.0,7067,False,False
19,2020-05-06,6,SP,Jacupiranga,3524600,city,4,22.3889,2,0,0,0.0,17866,False,False
19,2020-05-06,50,SP,Jaguariúna,3524709,city,23,40.00835,2,0,0,0.0,57488,False,False
19,2020-05-06,29,SP,Jales,3524808,city,4,8.14548,0,0,0,0.0,49107,False,False
19,2020-05-06,1,SP,Jambeiro,3524907,city,1,15.14693,1,0,0,0.0,6602,False,False
19,2020-05-06,38,SP,Jandira,3525003,city,87,69.6351,24,6,1,0.069,124937,False,False
19,2020-05-06,25,SP,Jardinópolis,3525102,city,7,15.77287,0,1,0,0.1429,44380,False,False
19,2020-05-06,13,SP,Jarinu,3525201,city,1,3.32845,0,1,0,1.0,30044,False,False
19,2020-05-06,35,SP,Jaú,3525300,city,44,29.28414,13,0,0,0.0,150252,False,False
19,2020-05-06,29,SP,Joanópolis,3525508,city,3,22.69289,1,0,0,0.0,13220,False,False
19,2020-05-06,33,SP,José Bonifácio,3525706,city,3,8.10482,0,0,0,0.0,37015,False,False
19,2020-05-06,43,SP,Jundiaí,3525904,city,201,47.97571,37,19,2,0.0945,418962,False,False
19,2020-05-06,19,SP,Junqueirópolis,3526001,city,8,38.68659,5,0,0,0.0,20679,False,False
19,2020-05-06,13,SP,Juquiá,3526100,city,2,10.63151,0,0,0,0.0,18812,False,False
19,2020-05-06,20,SP,Juquitiba,3526209,city,5,15.90128,0,1,-1,0.2,31444,False,False
19,2020-05-06,29,SP,Laranjal Paulista,3526407,city,5,17.53402,0,2,0,0.4,28516,False,False
19,2020-05-06,13,SP,Lavrinhas,3526605,city,2,27.54821,0,1,0,0.5,7260,False,False
19,2020-05-06,23,SP,Leme,3526704,city,10,9.67202,2,3,0,0.3,103391,False,False
19,2020-05-06,37,SP,Lençóis Paulista,3526803,city,9,13.15174,3,1,0,0.1111,68432,False,False
19,2020-05-06,36,SP,Limeira,3526902,city,47,15.35376,10,1,0,0.0213,306114,False,False
19,2020-05-06,9,SP,Lindóia,3527009,city,3,37.59398,0,0,0,0.0,7980,False,False
19,2020-05-06,23,SP,Lins,3527108,city,21,26.91859,1,4,1,0.1905,78013,False,False
19,2020-05-06,22,SP,Lorena,3527207,city,7,7.89124,0,0,0,0.0,88706,False,False
19,2020-05-06,42,SP,Louveira,3527306,city,17,34.77549,4,2,0,0.1176,48885,False,False
19,2020-05-06,14,SP,Lucélia,3527405,city,13,59.77836,1,3,1,0.2308,21747,False,False
19,2020-05-06,24,SP,Macatuba,3528007,city,2,11.65297,0,0,0,0.0,17163,False,False
19,2020-05-06,22,SP,Macedônia,3528205,city,0,,0,0,0,0.0,3698,False,False
19,2020-05-06,23,SP,Mairinque,3528403,city,7,14.84624,0,0,0,0.0,47150,False,False
19,2020-05-06,42,SP,Mairiporã,3528502,city,45,44.91959,2,4,0,0.0889,100179,False,False
19,2020-05-06,1,SP,Marapoama,3528858,city,1,32.99241,1,0,0,0.0,3031,False,False
19,2020-05-06,34,SP,Marília,3529005,city,18,7.5351,1,1,0,0.0556,238882,False,False
19,2020-05-06,13,SP,Martinópolis,3529203,city,3,11.33744,0,0,0,0.0,26461,False,False
19,2020-05-06,37,SP,Matão,3529302,city,5,6.01178,0,0,0,0.0,83170,False,False
19,2020-05-06,52,SP,Mauá,3529401,city,280,59.20763,16,27,1,0.0964,472912,False,False
19,2020-05-06,17,SP,Miguelópolis,3529708,city,1,4.49924,0,0,0,0.0,22226,False,False
19,2020-05-06,20,SP,Mineiros do Tietê,3529807,city,6,46.4828,1,1,0,0.1667,12908,False,False
19,2020-05-06,14,SP,Miracatu,3529906,city,6,30.3352,1,2,0,0.3333,19779,False,False
19,2020-05-06,17,SP,Mirandópolis,3530102,city,16,54.11988,10,2,0,0.125,29564,False,False
19,2020-05-06,31,SP,Mirassol,3530300,city,9,15.04413,0,0,0,0.0,59824,False,False
19,2020-05-06,29,SP,Mococa,3530508,city,8,11.61356,3,2,0,0.25,68885,False,False
19,2020-05-06,48,SP,Mogi das Cruzes,3530607,city,356,79.84892,32,25,0,0.0702,445842,False,False
19,2020-05-06,37,SP,Mogi Guaçu,3530706,city,28,18.43464,3,1,0,0.0357,151888,False,False
19,2020-05-06,22,SP,Mogi Mirim,3530805,city,4,4.29235,0,0,0,0.0,93189,False,False
19,2020-05-06,23,SP,Mongaguá,3531100,city,13,22.92688,1,1,0,0.0769,56702,False,False
19,2020-05-06,30,SP,Monte Alto,3531308,city,17,33.6647,3,1,0,0.0588,50498,False,False
19,2020-05-06,12,SP,Monte Azul Paulista,3531506,city,1,5.26094,0,0,0,0.0,19008,False,False
19,2020-05-06,22,SP,Monte Mor,3531803,city,11,18.40327,5,2,0,0.1818,59772,False,False
19,2020-05-06,22,SP,Morro Agudo,3531902,city,4,12.13298,1,0,0,0.0,32968,False,False
19,2020-05-06,22,SP,Morungaba,3532009,city,7,51.38746,0,0,0,0.0,13622,False,False
19,2020-05-06,16,SP,Nazaré Paulista,3532405,city,5,26.99201,0,1,0,0.2,18524,False,False
19,2020-05-06,1,SP,Neves Paulista,3532504,city,2,22.39642,2,0,0,0.0,8930,False,False
19,2020-05-06,23,SP,Nhandeara,3532603,city,1,8.71232,0,0,0,0.0,11478,False,False
19,2020-05-06,2,SP,Nipoã,3532702,city,1,19.18281,0,0,0,0.0,5213,False,False
19,2020-05-06,3,SP,Nova Granada,3533007,city,3,13.95349,1,0,0,0.0,21500,False,False
19,2020-05-06,7,SP,Nova Guataporanga,3533106,city,1,43.17789,0,0,0,0.0,2316,False,False
19,2020-05-06,37,SP,Nova Odessa,3533403,city,12,19.94217,5,1,0,0.0833,60174,False,False
19,2020-05-06,9,SP,Novo Horizonte,3533502,city,5,12.17967,0,0,0,0.0,41052,False,False
19,2020-05-06,29,SP,Olímpia,3533908,city,5,9.12875,0,0,0,0.0,54772,False,False
19,2020-05-06,33,SP,Orlândia,3534302,city,4,9.08513,0,0,0,0.0,44028,False,False
19,2020-05-06,50,SP,Osasco,3534401,city,1040,148.90796,69,101,4,0.0971,698418,False,False
19,2020-05-06,5,SP,Osvaldo Cruz,3534609,city,1,3.04146,0,0,0,0.0,32879,False,False
19,2020-05-06,27,SP,Ourinhos,3534708,city,20,17.61463,1,3,0,0.15,113542,False,False
19,2020-05-06,14,SP,Palmital,3535309,city,1,4.50025,0,0,0,0.0,22221,False,False
19,2020-05-06,8,SP,Paraibuna,3535606,city,1,5.48787,0,0,0,0.0,18222,False,False
19,2020-05-06,8,SP,Paranapanema,3535804,city,3,14.85369,0,0,0,0.0,20197,False,False
19,2020-05-06,33,SP,Pariquera-Açu,3536208,city,51,259.5684,0,1,0,0.0196,19648,False,False
19,2020-05-06,9,SP,Parisi,3536257,city,1,46.27487,0,0,0,0.0,2161,False,False
19,2020-05-06,1,SP,Patrocínio Paulista,3536307,city,1,6.81663,1,0,0,0.0,14670,False,False
19,2020-05-06,38,SP,Paulínia,3536505,city,26,23.76078,5,1,0,0.0385,109424,False,False
19,2020-05-06,20,SP,Paulistânia,3536570,city,2,109.11075,0,0,0,0.0,1833,False,False
19,2020-05-06,22,SP,Pederneiras,3536703,city,2,4.28385,0,1,0,0.5,46687,False,False
19,2020-05-06,27,SP,Pedra Bela,3536802,city,1,16.41228,0,0,0,0.0,6093,False,False
19,2020-05-06,6,SP,Pedrinhas Paulista,3537156,city,2,64.66214,0,1,0,0.5,3093,False,False
19,2020-05-06,12,SP,Pedro de Toledo,3537206,city,3,26.47604,1,0,0,0.0,11331,False,False
19,2020-05-06,38,SP,Penápolis,3537305,city,4,6.30845,2,2,0,0.5,63407,False,False
19,2020-05-06,1,SP,Pereira Barreto,3537404,city,1,3.89575,1,0,0,0.0,25669,False,False
19,2020-05-06,30,SP,Peruíbe,3537602,city,25,36.6118,1,2,0,0.08,68284,False,False
19,2020-05-06,19,SP,Piedade,3537800,city,28,50.589,5,0,0,0.0,55348,False,False
19,2020-05-06,23,SP,Pilar do Sul,3537909,city,9,30.83776,1,0,0,0.0,29185,False,False
19,2020-05-06,30,SP,Pindamonhangaba,3538006,city,15,8.91117,2,1,0,0.0667,168328,False,False
19,2020-05-06,29,SP,Pindorama,3538105,city,6,35.19268,0,0,0,0.0,17049,False,False
19,2020-05-06,12,SP,Pinhalzinho,3538204,city,1,6.57592,0,0,0,0.0,15207,False,False
19,2020-05-06,9,SP,Piquerobi,3538303,city,3,81.25677,0,0,0,0.0,3692,False,False
19,2020-05-06,21,SP,Piracaia,3538600,city,6,21.97561,2,1,0,0.1667,27303,False,False
19,2020-05-06,38,SP,Piracicaba,3538709,city,126,31.17716,7,12,0,0.0952,404142,False,False
19,2020-05-06,18,SP,Piraju,3538808,city,15,50.32544,4,2,1,0.1333,29806,False,False
19,2020-05-06,37,SP,Pirajuí,3538907,city,1,3.9228,0,0,0,0.0,25492,False,False
19,2020-05-06,12,SP,Pirapora do Bom Jesus,3539103,city,19,100.5557,0,0,0,0.0,18895,False,False
19,2020-05-06,1,SP,Pirapozinho,3539202,city,1,3.6328,1,0,0,0.0,27527,False,False
19,2020-05-06,14,SP,Pirassununga,3539301,city,27,35.33615,1,0,0,0.0,76409,False,False
19,2020-05-06,22,SP,Piratininga,3539400,city,5,36.66764,0,0,0,0.0,13636,False,False
19,2020-05-06,14,SP,Pitangueiras,3539509,city,1,2.51769,0,1,0,1.0,39719,False,False
19,2020-05-06,43,SP,Poá,3539806,city,74,63.00446,6,8,0,0.1081,117452,False,False
19,2020-05-06,23,SP,Pontal,3540200,city,4,8.00624,0,1,0,0.25,49961,False,False
19,2020-05-06,19,SP,Populina,3540408,city,4,95.94627,1,0,0,0.0,4169,False,False
19,2020-05-06,38,SP,Porto Feliz,3540606,city,9,16.94979,2,0,0,0.0,53098,False,False
19,2020-05-06,27,SP,Porto Ferreira,3540705,city,3,5.34283,0,1,0,0.3333,56150,False,False
19,2020-05-06,5,SP,Pracinha,3540853,city,1,24.43196,0,0,0,0.0,4093,False,False
19,2020-05-06,10,SP,Pradópolis,3540903,city,1,4.65203,0,0,0,0.0,21496,False,False
19,2020-05-06,36,SP,Praia Grande,3541000,city,186,57.21792,27,32,3,0.172,325073,False,False
19,2020-05-06,22,SP,Pratânia,3541059,city,3,57.02338,1,0,0,0.0,5261,False,False
19,2020-05-06,12,SP,Presidente Alves,3541109,city,1,24.42599,0,0,0,0.0,4094,False,False
19,2020-05-06,8,SP,Presidente Epitácio,3541307,city,1,2.26244,0,0,0,0.0,44200,False,False
19,2020-05-06,29,SP,Presidente Prudente,3541406,city,33,14.42667,7,3,0,0.0909,228743,False,False
19,2020-05-06,31,SP,Presidente Venceslau,3541505,city,16,40.48993,5,6,0,0.375,39516,False,False
19,2020-05-06,34,SP,Promissão,3541604,city,4,9.89315,0,0,0,0.0,40432,False,False
19,2020-05-06,16,SP,Quatá,3541703,city,3,21.26302,0,1,0,0.3333,14109,False,False
19,2020-05-06,17,SP,Quintana,3542008,city,2,30.12956,0,0,0,0.0,6638,False,False
19,2020-05-06,20,SP,Rancharia,3542206,city,3,10.09863,0,1,0,0.3333,29707,False,False
19,2020-05-06,9,SP,Regente Feijó,3542404,city,2,9.87118,1,0,0,0.0,20261,False,False
19,2020-05-06,1,SP,Reginópolis,3542503,city,1,10.39393,1,0,0,0.0,9621,False,False
19,2020-05-06,20,SP,Registro,3542602,city,25,44.38763,10,4,0,0.16,56322,False,False
19,2020-05-06,9,SP,Ribeirão Branco,3543006,city,4,24.32498,3,0,0,0.0,16444,False,False
19,2020-05-06,43,SP,Ribeirão Pires,3543303,city,80,64.8335,2,7,1,0.0875,123393,False,False
19,2020-05-06,42,SP,Ribeirão Preto,3543402,city,165,23.46106,15,8,0,0.0485,703293,False,False
19,2020-05-06,23,SP,Rincão,3543709,city,3,27.78035,2,1,0,0.3333,10799,False,False
19,2020-05-06,22,SP,Rinópolis,3543808,city,2,20.03807,0,0,0,0.0,9981,False,False
19,2020-05-06,43,SP,Rio Claro,3543907,city,20,9.6888,1,9,1,0.45,206424,False,False
19,2020-05-06,8,SP,Rio das Pedras,3544004,city,2,5.6773,1,0,0,0.0,35228,False,False
19,2020-05-06,30,SP,Rio Grande da Serra,3544103,city,25,49.16808,2,0,0,0.0,50846,False,False
19,2020-05-06,14,SP,Salesópolis,3545001,city,4,23.33858,0,1,0,0.25,17139,False,False
19,2020-05-06,8,SP,Saltinho,3545159,city,1,12.06855,0,0,0,0.0,8286,False,False
19,2020-05-06,30,SP,Salto,3545209,city,11,9.26995,1,0,0,0.0,118663,False,False
19,2020-05-06,37,SP,Salto de Pirapora,3545308,city,8,17.61261,0,0,0,0.0,45422,False,False
19,2020-05-06,7,SP,Salto Grande,3545407,city,1,10.71696,0,0,0,0.0,9331,False,False
19,2020-05-06,27,SP,Santa Bárbara d'Oeste,3545803,city,7,3.61804,1,1,0,0.1429,193475,False,False
19,2020-05-06,33,SP,Santa Branca,3546009,city,2,13.52448,0,1,0,0.5,14788,False,False
19,2020-05-06,12,SP,Santa Cruz da Conceição,3546207,city,3,66.62225,2,0,0,0.0,4503,False,False
19,2020-05-06,2,SP,Santa Cruz das Palmeiras,3546306,city,1,2.91028,0,0,0,0.0,34361,False,False
19,2020-05-06,31,SP,Santa Cruz do Rio Pardo,3546405,city,26,54.53821,8,0,0,0.0,47673,False,False
19,2020-05-06,10,SP,Santa Fé do Sul,3546603,city,4,12.37547,0,0,0,0.0,32322,False,False
19,2020-05-06,21,SP,Santa Gertrudes,3546702,city,1,3.71775,0,0,0,0.0,26898,False,False
19,2020-05-06,37,SP,Santa Isabel,3546801,city,20,34.85171,2,5,0,0.25,57386,False,False
19,2020-05-06,26,SP,Santa Lúcia,3546900,city,5,56.70863,0,0,0,0.0,8817,False,False
19,2020-05-06,7,SP,Santa Maria da Serra,3547007,city,2,32.39916,1,0,0,0.0,6173,False,False
19,2020-05-06,61,SP,Santana de Parnaíba,3547304,city,185,132.66689,14,4,0,0.0216,139447,False,False
19,2020-05-06,14,SP,Santa Rita do Passa Quatro,3547502,city,1,3.62884,0,1,0,1.0,27557,False,False
19,2020-05-06,1,SP,Santo Anastácio,3547700,city,1,4.78973,1,0,0,0.0,20878,False,False
19,2020-05-06,52,SP,Santo André,3547809,city,759,105.59662,135,44,4,0.058,718773,False,False
19,2020-05-06,20,SP,Santo Antônio da Alegria,3547908,city,1,14.4321,0,1,0,1.0,6929,False,False
19,2020-05-06,9,SP,Santo Antônio de Posse,3548005,city,6,25.74003,5,0,0,0.0,23310,False,False
19,2020-05-06,12,SP,Santo Antônio do Aracanguá,3548054,city,4,47.50594,0,0,0,0.0,8420,False,False
19,2020-05-06,12,SP,Santo Antônio do Pinhal,3548203,city,2,29.36426,0,1,0,0.5,6811,False,False
19,2020-05-06,38,SP,Santos,3548500,city,805,185.77881,160,57,2,0.0708,433311,False,False
19,2020-05-06,52,SP,São Bernardo do Campo,3548708,city,905,107.87474,80,67,12,0.074,838936,False,False
19,2020-05-06,52,SP,São Caetano do Sul,3548807,city,257,159.50151,9,15,1,0.0584,161127,False,False
19,2020-05-06,31,SP,São Carlos,3548906,city,16,6.34963,2,3,0,0.1875,251983,False,False
19,2020-05-06,28,SP,São João da Boa Vista,3549102,city,23,25.21626,3,1,1,0.0435,91211,False,False
19,2020-05-06,21,SP,São Joaquim da Barra,3549409,city,3,5.78168,-3,0,0,0.0,51888,False,False
19,2020-05-06,37,SP,São José do Rio Pardo,3549706,city,4,7.27987,0,0,0,0.0,54946,False,False
19,2020-05-06,50,SP,São José do Rio Preto,3549805,city,134,29.088,17,9,0,0.0672,460671,False,False
19,2020-05-06,50,SP,São José dos Campos,3549904,city,296,41.00041,39,14,0,0.0473,721944,False,False
19,2020-05-06,16,SP,São Lourenço da Serra,3549953,city,8,50.55292,1,1,0,0.125,15825,False,False
19,2020-05-06,33,SP,São Manuel,3550100,city,14,34.1847,0,1,0,0.0714,40954,False,False
19,2020-05-06,27,SP,São Miguel Arcanjo,3550209,city,11,33.40318,0,0,0,0.0,32931,False,False
19,2020-05-06,72,SP,São Paulo,3550308,city,23187,189.25038,2047,1910,109,0.0824,12252023,False,False
19,2020-05-06,38,SP,São Pedro,3550407,city,27,75.72995,0,0,0,0.0,35653,False,False
19,2020-05-06,5,SP,São Pedro do Turvo,3550506,city,3,39.13384,2,0,0,0.0,7666,False,False
19,2020-05-06,30,SP,São Roque,3550605,city,24,26.36899,0,1,0,0.0417,91016,False,False
19,2020-05-06,43,SP,São Sebastião,3550704,city,84,94.40324,1,2,0,0.0238,88980,False,False
19,2020-05-06,14,SP,São Sebastião da Grama,3550803,city,2,16.41767,1,1,1,0.5,12182,False,False
19,2020-05-06,37,SP,São Vicente,3551009,city,219,59.86911,28,5,1,0.0228,365798,False,False
19,2020-05-06,8,SP,Sarapuí,3551108,city,1,9.7229,0,0,0,0.0,10285,False,False
19,2020-05-06,1,SP,Sarutaiá,3551207,city,1,27.48763,1,0,0,0.0,3638,False,False
19,2020-05-06,19,SP,Serrana,3551504,city,21,46.55597,13,2,0,0.0952,45107,False,False
19,2020-05-06,13,SP,Serra Negra,3551603,city,2,6.84252,0,0,0,0.0,29229,False,False
19,2020-05-06,29,SP,Sertãozinho,3551702,city,13,10.33263,0,2,0,0.1538,125815,False,False
19,2020-05-06,2,SP,Sete Barras,3551801,city,2,15.58603,1,0,0,0.0,12832,False,False
19,2020-05-06,12,SP,Socorro,3552106,city,3,7.31618,0,0,0,0.0,41005,False,False
19,2020-05-06,41,SP,Sorocaba,3552205,city,172,25.31728,27,23,2,0.1337,679378,False,False
19,2020-05-06,2,SP,Sud Mennucci,3552304,city,2,25.91345,0,0,0,0.0,7718,False,False
19,2020-05-06,30,SP,Sumaré,3552403,city,64,22.6596,32,2,0,0.0312,282441,False,False
19,2020-05-06,49,SP,Suzano,3552502,city,228,76.60338,35,24,4,0.1053,297637,False,False
19,2020-05-06,1,SP,Tabatinga,3552700,city,1,6.06208,1,0,0,0.0,16496,False,False
19,2020-05-06,43,SP,Taboão da Serra,3552809,city,238,82.16416,18,21,3,0.0882,289664,False,False
19,2020-05-06,21,SP,Taiaçu,3553104,city,3,47.65687,0,0,0,0.0,6295,False,False
19,2020-05-06,29,SP,Tanabi,3553401,city,2,7.70208,1,0,0,0.0,25967,False,False
19,2020-05-06,1,SP,Tapiratiba,3553609,city,1,7.71605,1,0,0,0.0,12960,False,False
19,2020-05-06,18,SP,Taquaritinga,3553708,city,1,1.74895,0,0,0,0.0,57177,False,False
19,2020-05-06,19,SP,Taquarituba,3553807,city,2,8.61401,1,0,0,0.0,23218,False,False
19,2020-05-06,19,SP,Tarabai,3553906,city,2,26.78093,0,0,0,0.0,7468,False,False
19,2020-05-06,6,SP,Tarumã,3553955,city,1,6.66667,0,0,0,0.0,15000,False,False
19,2020-05-06,42,SP,Tatuí,3554003,city,20,16.42495,1,1,0,0.05,121766,False,False
19,2020-05-06,49,SP,Taubaté,3554102,city,45,14.28916,3,4,0,0.0889,314924,False,False
19,2020-05-06,32,SP,Terra Roxa,3554409,city,2,21.34472,0,0,0,0.0,9370,False,False
19,2020-05-06,6,SP,Tietê,3554508,city,1,2.37665,0,0,0,0.0,42076,False,False
19,2020-05-06,7,SP,Timburi,3554607,city,1,37.62227,0,0,0,0.0,2658,False,False
19,2020-05-06,1,SP,Torre de Pedra,3554656,city,2,82.91874,2,0,0,0.0,2412,False,False
19,2020-05-06,1,SP,Torrinha,3554706,city,6,59.94006,6,0,0,0.0,10010,False,False
19,2020-05-06,12,SP,Tuiuti,3554953,city,2,29.01073,1,0,0,0.0,6894,False,False
19,2020-05-06,27,SP,Tupã,3555000,city,3,4.57848,0,1,0,0.3333,65524,False,False
19,2020-05-06,9,SP,Tupi Paulista,3555109,city,14,90.35173,5,0,0,0.0,15495,False,False
19,2020-05-06,24,SP,Ubatuba,3555406,city,15,16.52001,1,0,0,0.0,90799,False,False
19,2020-05-06,2,SP,Uchoa,3555604,city,2,19.78239,1,0,0,0.0,10110,False,False
19,2020-05-06,1,SP,Uru,3555901,city,1,85.83691,1,0,0,0.0,1165,False,False
19,2020-05-06,43,SP,Valinhos,3556206,city,38,29.41336,8,4,0,0.1053,129193,False,False
19,2020-05-06,8,SP,Vargem,3556354,city,1,9.49037,0,0,0,0.0,10537,False,False
19,2020-05-06,6,SP,Vargem Grande do Sul,3556404,city,1,2.33399,0,0,0,0.0,42845,False,False
19,2020-05-06,49,SP,Vargem Grande Paulista,3556453,city,16,30.41999,0,3,0,0.1875,52597,False,False
19,2020-05-06,23,SP,Várzea Paulista,3556503,city,25,20.51905,6,4,0,0.16,121838,False,False
19,2020-05-06,37,SP,Vinhedo,3556701,city,40,50.80784,2,2,0,0.05,78728,False,False
19,2020-05-06,16,SP,Vista Alegre do Alto,3556909,city,1,11.35074,0,0,0,0.0,8810,False,False
19,2020-05-06,37,SP,Votorantim,3557006,city,16,13.06336,-1,2,-1,0.125,122480,False,False
19,2020-05-06,37,SP,Votuporanga,3557105,city,20,21.1535,0,0,0,0.0,94547,False,False
19,2020-05-06,72,SP,,35,state,37853,82.4342,3800,3045,194,0.0804,45919049,False,False
19,2020-05-05,33,SP,Adamantina,3500105,city,7,19.96122,1,0,0,0.0,35068,False,False
19,2020-05-05,6,SP,Adolfo,3500204,city,1,28.07412,0,0,0,0.0,3562,False,False
19,2020-05-05,13,SP,Aguaí,3500303,city,15,41.31662,1,2,0,0.1333,36305,False,False
19,2020-05-05,7,SP,Águas da Prata,3500402,city,1,12.22494,0,0,0,0.0,8180,False,False
19,2020-05-05,34,SP,Águas de Lindóia,3500501,city,4,21.38466,0,1,0,0.25,18705,False,False
19,2020-05-05,26,SP,Águas de São Pedro,3500600,city,1,28.97711,0,0,0,0.0,3451,False,False
19,2020-05-05,34,SP,Agudos,3500709,city,15,40.30741,0,1,0,0.0667,37214,False,False
19,2020-05-05,20,SP,Alambari,3500758,city,1,16.59751,0,0,0,0.0,6025,False,False
19,2020-05-05,8,SP,Álvares Machado,3501301,city,1,4.01365,0,0,0,0.0,24915,False,False
19,2020-05-05,36,SP,Americana,3501608,city,53,22.12048,0,3,0,0.0566,239597,False,False
19,2020-05-05,25,SP,Américo Brasiliense,3501707,city,8,19.75114,-1,0,0,0.0,40504,False,False
19,2020-05-05,25,SP,Amparo,3501905,city,10,13.85137,1,1,1,0.1,72195,False,False
19,2020-05-05,21,SP,Andradina,3502101,city,12,20.9948,0,1,0,0.0833,57157,False,False
19,2020-05-05,18,SP,Angatuba,3502200,city,2,7.9277,0,1,0,0.5,25228,False,False
19,2020-05-05,6,SP,Anhembi,3502309,city,3,44.6163,0,0,0,0.0,6724,False,False
19,2020-05-05,18,SP,Aparecida,3502507,city,1,2.76572,0,0,0,0.0,36157,False,False
19,2020-05-05,21,SP,Apiaí,3502705,city,1,4.10273,0,0,0,0.0,24374,False,False
19,2020-05-05,25,SP,Araçariguama,3502754,city,3,13.41442,-1,1,0,0.3333,22364,False,False
19,2020-05-05,36,SP,Araçatuba,3502804,city,78,39.59069,6,3,1,0.0385,197016,False,False
